UniprotAccession,proteinAtLocation,total,unique
Q93077,Ack-HIST1H2AC [nucleoplasm],1,1
Q93079,Ub-HIST1H2BH [nucleoplasm],1,1
Q93079,Ub-121-HIST1H2BH [nucleoplasm],1,1
Q93079,AcK6-HIST1H2BH [nucleoplasm],1,1
Q93079,AcK21-HIST1H2BH [nucleoplasm],1,1
Q93079,AcK16-HIST1H2BH [nucleoplasm],1,1
Q93079,AcK13-HIST1H2BH [nucleoplasm],1,1
Q93079,AcK-HIST1H2BH [nucleoplasm],1,1
Q93097,N4GlycoAsn-WNT2B(1-391) [endoplasmic reticulum lumen],1,1
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [plasma membrane],2,2
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [extracellular region],2,2
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [extracellular exosome],2,2
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [endoplasmic reticulum lumen],2,2
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [endocytic vesicle membrane],2,2
Q93097,N4GlycoAsn-PalmS WNT2B(1-391) [Golgi lumen],2,2
Q93098,N4GlycoAsn-WNT8B [endoplasmic reticulum lumen],1,1
Q93098,N4GlycoAsn-PalmS WNT8B [plasma membrane],2,2
Q93098,N4GlycoAsn-PalmS WNT8B [extracellular region],2,2
Q93098,N4GlycoAsn-PalmS WNT8B [extracellular exosome],2,2
Q93098,N4GlycoAsn-PalmS WNT8B [endoplasmic reticulum lumen],2,2
Q93098,N4GlycoAsn-PalmS WNT8B [endocytic vesicle membrane],2,2
Q93098,N4GlycoAsn-PalmS WNT8B [Golgi lumen],2,2
Q969H0,FBXW7gamma R387L [nucleoplasm],2,2
Q969H0,FBXW7gamma R387C [nucleoplasm],2,2
Q969H0,FBXW7gamma R361Q [nucleoplasm],2,2
Q969H0,FBXW7gamma R347H [nucleoplasm],2,2
Q969H0,FBXW7gamma R347C [nucleoplasm],2,2
Q969H0,FBXW7alpha R505L [nucleoplasm],2,2
Q969H0,FBXW7alpha R505C [nucleoplasm],2,2
Q969H0,FBXW7alpha R479Q [nucleoplasm],2,2
Q969H0,FBXW7alpha R465H [nucleoplasm],2,2
Q969H0,FBXW7alpha R465C [nucleoplasm],2,2
Q969R5,"SUMO2-K675,K700-L3MBTL2 [nucleoplasm]",2,1
Q969T4,Ub-C145-UBE2E3 [nucleoplasm],1,1
Q969T4,Ub-C145-UBE2E3 [cytosol],1,1
Q969V5,PolyUb-MUL1 [mitochondrial outer membrane],1,1
Q96A00,p-T38-PPP1R14A [cytosol],1,1
Q96A08,Ub-HIST1H2BA [nucleoplasm],1,1
Q96A08,Ub-122-HIST1H2BA [nucleoplasm],1,1
Q96A08,AcK7-HIST1H2BA [nucleoplasm],1,1
Q96A08,AcK22-HIST1H2BA [nucleoplasm],1,1
Q96A08,AcK17-HIST1H2BA [nucleoplasm],1,1
Q96A08,AcK14-HIST1H2BA [nucleoplasm],1,1
Q96A08,AcK-HIST1H2BA [nucleoplasm],1,1
Q96A29,SLC35C1 T308* [Golgi membrane],1,1
Q96A29,SLC35C1 R147C [Golgi membrane],2,2
Q96A29,SLC35C1 E31* [Golgi membrane],1,1
Q96A32,p-S16-MYLPF [cytosol],1,1
Q96A83,GlcGalHyl-COL26A1 [extracellular region],1,1
Q96A83,GlcGalHyl-COL26A1 [endoplasmic reticulum lumen],1,1
Q96A83,GalHyl-COL26A1 [extracellular region],1,1
Q96A83,GalHyl-COL26A1 [endoplasmic reticulum lumen],1,1
Q96A83,5Hyl-COL26A1 [extracellular region],1,1
Q96A83,5Hyl-COL26A1 [endoplasmic reticulum lumen],1,1
Q96A83,3x4Hyp-GlcGalHyl-COL26A1 [extracellular region],2,2
Q96A83,3x4Hyp-GlcGalHyl-COL26A1 [endoplasmic reticulum lumen],2,2
Q96A83,3x4Hyp-GalHyl-COL26A1 [extracellular region],2,2
Q96A83,3x4Hyp-GalHyl-COL26A1 [endoplasmic reticulum lumen],2,2
Q96A83,3x4Hyp-COL26A1 [extracellular region],1,1
Q96A83,3x4Hyp-COL26A1 [endoplasmic reticulum lumen],1,1
Q96A83,3x4Hyp-5Hyl-COL26A1 [extracellular region],2,2
Q96A83,3x4Hyp-5Hyl-COL26A1 [endoplasmic reticulum lumen],2,2
Q96A83,3x4Hyp-3Hyp-GlcGalHyl-COL26A1 [extracellular region],3,3
Q96A83,3x4Hyp-3Hyp-GlcGalHyl-COL26A1 [endoplasmic reticulum lumen],3,3
Q96A83,3x4Hyp-3Hyp-GalHyl-COL26A1 [extracellular region],3,3
Q96A83,3x4Hyp-3Hyp-GalHyl-COL26A1 [endoplasmic reticulum lumen],3,3
Q96A83,3x4Hyp-3Hyp-COL26A1 [extracellular region],2,2
Q96A83,3x4Hyp-3Hyp-COL26A1 [endoplasmic reticulum lumen],2,2
Q96A83,3x4Hyp-3Hyp-5Hyl-COL26A1 [extracellular region],3,3
Q96A83,3x4Hyp-3Hyp-5Hyl-COL26A1 [endoplasmic reticulum lumen],3,3
Q96AA3,RFT1 R67C [endoplasmic reticulum membrane],2,2
Q96AH8,GGC-RAB7B [lysosomal membrane],2,1
Q96AH8,GGC-RAB7B [cytosol],2,1
Q96B02,Ub-C91-UBE2W [nucleoplasm],1,1
Q96B36,p-T246-AKT1S1 [cytosol],1,1
Q96B36,"p-S183,T246-AKT1S1 [cytosol]",4,2
Q96B97,Ub-SH3KBP1 [cytosol],1,1
Q96BI1,SLC22A18 S233F [plasma membrane],2,2
Q96BI1,SLC22A18 R286H [plasma membrane],2,2
Q96CV9,p-S177-OPTN [nucleoplasm],1,1
Q96CV9,p-S177-OPTN [cytosol],1,1
Q96CW1,p-T156 AP2M1 [cytosol],1,1
Q96DA2,GGC-RAB39B [cytosol],2,1
Q96DA2,GGC-RAB39B [Golgi membrane],2,1
Q96DR8,extended Core 6 (MUCL1) [Golgi lumen],1,1
Q96DR8,T-antigen (MUCL1) [Golgi lumen],1,1
Q96DR8,"Sialyl-2,3 T-antigen (MUCL1) [Golgi lumen]",1,1
Q96DR8,Sialyl T-antigen (MUCL1) [Golgi lumen],1,1
Q96DR8,Sialyl  Tn antigen (MUCL1) [Golgi lumen],1,1
Q96DR8,GalNAc-MUCL1 [Golgi lumen],1,1
Q96DR8,Disialyl T-antigen (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 8 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 7 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 6 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 5 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 4 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 3 (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 2a (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 2S (MUCL1) [Golgi lumen],1,1
Q96DR8,Core 2 (MUCL1) [Golgi lumen],1,1
Q96E29,K48polyUb-MTERFD1 [mitochondrial outer membrane],1,1
Q96EG1,OxA-ARSG [endoplasmic reticulum lumen],1,1
Q96EQ8,K48polyUb-RNF125 [cytosol],1,1
Q96EU7,C1GALT1C1 S193P [Golgi membrane],2,2
Q96EU7,C1GALT1C1 R68* [Golgi membrane],1,1
Q96EU7,C1GALT1C1 M1I [Golgi membrane],2,2
Q96EU7,C1GALT1C1 E152K [Golgi membrane],2,2
Q96EU7,C1GALT1C1 D131E [Golgi membrane],2,2
Q96EY8,MMAB R191W [mitochondrial matrix],2,2
Q96EY8,MMAB R186W [mitochondrial matrix],2,2
Q96EY8,MMAB E193K [mitochondrial matrix],2,2
Q96F25,ALG14 R104* [endoplasmic reticulum membrane],1,1
Q96F25,ALG14 P65L [endoplasmic reticulum membrane],2,2
Q96FA3,p-PELI1 [cytosol],1,1
Q96FF9,"p-S21,S75,T159-CDCA5 [cytosol]",3,2
Q96FF9,"p-S21,S75,T159-CDCA5 [chromosome]",3,2
Q96FF9,"p-S21,S75,T159-CDCA5 [chromosome, centromeric region]",3,2
Q96GD4,"SUMO2,3-K202-AURKB [cytosol]",1,1
Q96GW7,dermatan-BCAN [Golgi lumen],1,1
Q96GW7,chondroitin(3)-BCAN [Golgi lumen],1,1
Q96GW7,chondroitin(2)-BCAN [Golgi lumen],1,1
Q96GW7,chondroitin(1)-BCAN [Golgi lumen],1,1
Q96GW7,XylS-BCAN [Golgi lumen],1,1
Q96GW7,GlcA-Gal-Gal-Xyl-BCAN [Golgi lumen],1,1
Q96GW7,Gal-Xyl-BCAN [Golgi lumen],1,1
Q96GW7,Gal-Gal-Xyl-BCAN [Golgi lumen],1,1
Q96GW7,D4S-BCAN(396-911) [extracellular region],1,1
Q96GW7,D4S-BCAN(361-911) [extracellular region],1,1
Q96GW7,D4S-BCAN(23-395) [extracellular region],1,1
Q96GW7,D4S-BCAN(23-360) [extracellular region],1,1
Q96GW7,D4S-BCAN [lysosomal lumen],1,1
Q96GW7,D4S-BCAN [extracellular region],1,1
Q96GW7,D4S-BCAN [Golgi lumen],1,1
Q96GW7,"D2,4,4(S)3-BCAN(396-911) [extracellular region]",1,1
Q96GW7,"D2,4,4(S)3-BCAN(361-911) [extracellular region]",1,1
Q96GW7,"D2,4,4(S)3-BCAN(23-395) [extracellular region]",1,1
Q96GW7,"D2,4,4(S)3-BCAN(23-360) [extracellular region]",1,1
Q96GW7,"D2,4,4(S)3-BCAN [lysosomal lumen]",1,1
Q96GW7,"D2,4,4(S)3-BCAN [extracellular region]",1,1
Q96GW7,"D2,4,4(S)3-BCAN [Golgi lumen]",1,1
Q96GW7,"D2,4(S)2-BCAN(396-911) [extracellular region]",1,1
Q96GW7,"D2,4(S)2-BCAN(361-911) [extracellular region]",1,1
Q96GW7,"D2,4(S)2-BCAN(23-395) [extracellular region]",1,1
Q96GW7,"D2,4(S)2-BCAN(23-360) [extracellular region]",1,1
Q96GW7,"D2,4(S)2-BCAN [lysosomal lumen]",1,1
Q96GW7,"D2,4(S)2-BCAN [extracellular region]",1,1
Q96GW7,"D2,4(S)2-BCAN [Golgi lumen]",1,1
Q96GW7,CSE-BCAN(396-911) [extracellular region],1,1
Q96GW7,CSE-BCAN(361-911) [extracellular region],1,1
Q96GW7,CSE-BCAN(23-395) [extracellular region],1,1
Q96GW7,CSE-BCAN(23-360) [extracellular region],1,1
Q96GW7,CSE-BCAN [lysosomal lumen],1,1
Q96GW7,CSE-BCAN [extracellular region],1,1
Q96GW7,CSE-BCAN [Golgi lumen],1,1
Q96GW7,C6S-BCAN(396-911) [extracellular region],1,1
Q96GW7,C6S-BCAN(361-911) [extracellular region],1,1
Q96GW7,C6S-BCAN(23-395) [extracellular region],1,1
Q96GW7,C6S-BCAN(23-360) [extracellular region],1,1
Q96GW7,C6S-BCAN [lysosomal lumen],1,1
Q96GW7,C6S-BCAN [extracellular region],1,1
Q96GW7,C6S-BCAN [Golgi lumen],1,1
Q96GW7,C4S-BCAN(396-911) [extracellular region],1,1
Q96GW7,C4S-BCAN(361-911) [extracellular region],1,1
Q96GW7,C4S-BCAN(23-395) [extracellular region],1,1
Q96GW7,C4S-BCAN(23-360) [extracellular region],1,1
Q96GW7,C4S-BCAN [lysosomal lumen],1,1
Q96GW7,C4S-BCAN [extracellular region],1,1
Q96GW7,C4S-BCAN [Golgi lumen],1,1
Q96GX5,"p-T194,T207,T741-MASTL [nucleoplasm]",3,1
Q96HY7,lipo-K-DHTKD1 [mitochondrial matrix],4,1
Q96IF1,p-S-AJUBA [cytosol],1,1
Q96J94,4xMeR-PIWIL1 [cytosol],4,2
Q96JA1,Ub-LRIG1 [plasma membrane],1,1
Q96KK5,Ub-HIST1H2AH [nucleoplasm],1,1
Q96KK5,MeR4-HIST1H2AH [nucleoplasm],1,1
Q96KK5,MeR30-HIST1H2AH [nucleoplasm],1,1
Q96KK5,MeR12-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Me2sR4-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Me2aR4-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Me2aR30-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Me2aR12-HIST1H2AH [nucleoplasm],1,1
Q96KK5,K63polyUb-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Ack6-HIST1H2AH [nucleoplasm],1,1
Q96KK5,Ack-HIST1H2AH [nucleoplasm],1,1
Q96L58,B3GALT6 S65G [Golgi membrane],2,2
Q96L58,B3GALT6 R232C [Golgi membrane],2,2
Q96L58,B3GALT6 P67L [Golgi membrane],2,2
Q96L58,B3GALT6 M1? [Golgi membrane],1,1
Q96L58,B3GALT6 G217S [Golgi membrane],2,2
Q96L58,B3GALT6 D207H [Golgi membrane],2,2
Q96L58,B3GALT6 D156N [Golgi membrane],2,2
Q96L58,B3GALT6 C300S [Golgi membrane],2,2
Q96LC9,p-BMF(1-89) [cytosol],1,1
Q96LC9,p-BMF [mitochondrial outer membrane],1,1
Q96MT3,ub-PRICKLE1 [cytosol],1,1
Q96N87,SLC6A18 G79S [plasma membrane],2,2
Q96N87,SLC6A18 G496R [plasma membrane],2,2
Q96NR8,RDH12 Y226C [photoreceptor inner segment],2,2
Q96NR8,RDH12 Q189X [photoreceptor inner segment],1,1
Q96NR8,RDH12 H151N [photoreceptor inner segment],2,2
Q96NR8,RDH12 A126V [photoreceptor inner segment],2,2
Q96P20,K63polyUb-NLRP3 [cytosol],1,1
Q96P44,GlcGalHyl-COL21A1 [extracellular region],1,1
Q96P44,GlcGalHyl-COL21A1 [endoplasmic reticulum lumen],1,1
Q96P44,GalHyl-COL21A1 [endoplasmic reticulum lumen],1,1
Q96P44,5Hyl-COL21A1 [extracellular region],1,1
Q96P44,5Hyl-COL21A1 [endoplasmic reticulum lumen],1,1
Q96P44,3x4Hyp-GlcGalHyl-COL21A1 [extracellular region],2,2
Q96P44,3x4Hyp-GlcGalHyl-COL21A1 [endoplasmic reticulum lumen],2,2
Q96P44,3x4Hyp-GalHyl-COL21A1 [extracellular region],2,2
Q96P44,3x4Hyp-GalHyl-COL21A1 [endoplasmic reticulum lumen],2,2
Q96P44,3x4Hyp-COL21A1 [extracellular region],1,1
Q96P44,3x4Hyp-COL21A1 [endoplasmic reticulum lumen],1,1
Q96P44,3x4Hyp-5Hyl-COL21A1 [extracellular region],2,2
Q96P44,3x4Hyp-5Hyl-COL21A1 [endoplasmic reticulum lumen],2,2
Q96P44,3x4Hyp-3Hyp-GlcGalHyl-COL21A1 [extracellular region],3,3
Q96P44,3x4Hyp-3Hyp-GlcGalHyl-COL21A1 [endoplasmic reticulum lumen],3,3
Q96P44,3x4Hyp-3Hyp-GalHyl-COL21A1 [extracellular region],3,3
Q96P44,3x4Hyp-3Hyp-GalHyl-COL21A1 [endoplasmic reticulum lumen],3,3
Q96P44,3x4Hyp-3Hyp-COL21A1 [extracellular region],2,2
Q96P44,3x4Hyp-3Hyp-COL21A1 [endoplasmic reticulum lumen],2,2
Q96P44,3x4Hyp-3Hyp-5Hyl-COL21A1 [extracellular region],3,3
Q96P44,3x4Hyp-3Hyp-5Hyl-COL21A1 [endoplasmic reticulum lumen],3,3
Q96P48,p-Y231-ARAP1 [cytosol],1,1
Q96PU8,p-QKI-BRAF fusion [cytosol],4,2
Q96PU8,QKI-BRAF fusion [cytosol],2,1
Q96QV6,Ub-HIST1H2AA [nucleoplasm],1,1
Q96QV6,MeR4-HIST1H2AA [nucleoplasm],1,1
Q96QV6,MeR30-HIST1H2AA [nucleoplasm],1,1
Q96QV6,MeR12-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Me2sR4-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Me2aR4-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Me2aR30-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Me2aR12-HIST1H2AA [nucleoplasm],1,1
Q96QV6,K63polyUb-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Ack6-HIST1H2AA [nucleoplasm],1,1
Q96QV6,Ack-HIST1H2AA [nucleoplasm],1,1
Q96RQ3,Btn-MCCC1 [mitochondrial matrix],1,1
Q96RQ3,Btn-MCCC1 [cytosol],1,1
Q96S37,SLC22A12 W258* [plasma membrane],1,1
Q96S37,SLC22A12 R90H [plasma membrane],2,2
Q96S37,SLC22A12 L418R [plasma membrane],2,2
Q96S37,SLC22A12 G361V [plasma membrane],2,2
Q96S37,SLC22A12 E298D [plasma membrane],2,2
Q96SD1,p-S645-DCLRE1C [nucleoplasm],1,1
Q96SD1,"p-S516,S645-DCLRE1C [nucleoplasm]",2,1
Q96T51,"p-Y281,292-RUFY1 [early endosome membrane]",2,1
Q96T51,"p-Y281,292-RUFY1 [cytosol]",2,1
Q99102,extended Core 6 (MUC4) [Golgi lumen],1,1
Q99102,T-antigen (MUC4) [Golgi lumen],1,1
Q99102,"Sialyl-2,3 T-antigen (MUC4) [Golgi lumen]",1,1
Q99102,Sialyl Tn antigen (MUC4) [Golgi lumen],1,1
Q99102,Sialyl T-antigen (MUC4) [Golgi lumen],1,1
Q99102,GalNAc-MUC4(29-2169) [Golgi lumen],1,1
Q99102,Disialyl T-antigen (MUC4) [Golgi lumen],1,1
Q99102,Core 8 (MUC4) [Golgi lumen],1,1
Q99102,Core 7 (MUC4) [Golgi lumen],1,1
Q99102,Core 6 (MUC4) [Golgi lumen],1,1
Q99102,Core 5 (MUC4) [Golgi lumen],1,1
Q99102,Core 4 (MUC4) [Golgi lumen],1,1
Q99102,Core 3 (MUC4) [Golgi lumen],1,1
Q99102,Core 2a (MUC4) [Golgi lumen],1,1
Q99102,Core 2S (MUC4) [Golgi lumen],1,1
Q99102,Core 2 (MUC4) [Golgi lumen],1,1
Q99466,"Glc,Sia-Gal-GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]",27,3
Q99466,"Glc,GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]",27,3
Q99466,"Glc,Gal-GlcNAc-Fuc-Pre-NOTCH4 [Golgi membrane]",27,3
Q99466,FRINGE-modified NOTCH4 Extracellular fragment (NECD4) [Golgi membrane],27,3
Q99466,FRINGE-modified NOTCH4 Extracellular Fragment (NECD4) [plasma membrane],27,3
Q99466,12xFucT-8xGlcS-6xFucS-NOTCH4(24-2003) [endoplasmic reticulum membrane],26,3
Q99466,12xFucT-8xGlcS-6xFucS-NOTCH4(24-2003) [Golgi membrane],26,3
Q99466,12xFucT-8xGlcS-6xFucS-NOTCH4(24-1336) [Golgi membrane],26,3
Q99466,12xFucT-6xFucS-NOTCH4(24-2003) [endoplasmic reticulum membrane],18,2
Q99466,12xFucT-11xGlcS-6xFucS-NOTCH4(24-1336) [extracellular region],29,3
Q99502,p-EYA1 [nucleoplasm],1,1
Q99504,p-EYA3 [nucleoplasm],1,1
Q99519,NEU1 W29* [lysosomal lumen],1,1
Q99519,NEU1 W23* [lysosomal lumen],1,1
Q99519,NEU1 R225P [lysosomal lumen],2,2
Q99519,NEU1 L303P [lysosomal lumen],2,2
Q99519,NEU1 E377* [lysosomal lumen],1,1
Q99558,p-T559-MAP3K14 [cytosol],1,1
Q99558,p-MAP3K14 [cytosol],1,1
Q99558,K48polyUb-NIK [cytosol],1,1
Q99640,p-PKMYT1 [nucleoplasm],1,1
Q99653,p-CHP1 [plasma membrane],1,1
Q99704,p-Y362-DOK1 [cytosol],1,1
Q99707,MTR R585* [cytosol],1,1
Q99707,MTR P1173L [cytosol],2,2
Q99707,MTR Ile881 [cytosol],1,1
Q99707,MTR H920D [cytosol],2,2
Q99707,MTR E1204* [cytosol],1,1
Q99707,MTR A410P [cytosol],2,2
Q99708,"p-S327,T847-RBBP8 [nucleoplasm]",2,2
Q99708,"p-S327,T847,T859-RBBP8 [nucleoplasm]",3,2
Q99708,"Ac-K432,K526,K604-RBBP8 [nucleoplasm]",3,1
Q99715,GlcGalHyl-COL12A1(?-3063) [extracellular region],1,1
Q99715,GlcGalHyl-COL12A1(24-?) [extracellular region],1,1
Q99715,GlcGalHyl-COL12A1 [extracellular region],1,1
Q99715,GlcGalHyl-COL12A1 [endoplasmic reticulum lumen],1,1
Q99715,GalHyl-COL12A1(?-3063) [extracellular region],1,1
Q99715,GalHyl-COL12A1(24-?) [extracellular region],1,1
Q99715,GalHyl-COL12A1 [extracellular region],1,1
Q99715,GalHyl-COL12A1 [endoplasmic reticulum lumen],1,1
Q99715,5Hyl-COL12A1(?-3063) [extracellular region],1,1
Q99715,5Hyl-COL12A1(24-?) [extracellular region],1,1
Q99715,5Hyl-COL12A1 [extracellular region],1,1
Q99715,5Hyl-COL12A1 [endoplasmic reticulum lumen],1,1
Q99715,3x4Hyp-GlcGalHyl-COL12A1(?-3063) [extracellular region],2,2
Q99715,3x4Hyp-GlcGalHyl-COL12A1(24-?) [extracellular region],2,2
Q99715,3x4Hyp-GlcGalHyl-COL12A1 [extracellular region],2,2
Q99715,3x4Hyp-GlcGalHyl-COL12A1 [endoplasmic reticulum lumen],2,2
Q99715,3x4Hyp-GalHyl-COL12A1(?-3063) [extracellular region],2,2
Q99715,3x4Hyp-GalHyl-COL12A1(24-?) [extracellular region],2,2
Q99715,3x4Hyp-GalHyl-COL12A1 [extracellular region],2,2
Q99715,3x4Hyp-GalHyl-COL12A1 [endoplasmic reticulum lumen],2,2
Q99715,3x4Hyp-COL12A1(?-3063) [extracellular region],1,1
Q99715,3x4Hyp-COL12A1(24-?) [extracellular region],1,1
Q99715,3x4Hyp-COL12A1 [extracellular region],1,1
Q99715,3x4Hyp-COL12A1 [endoplasmic reticulum lumen],1,1
Q99715,3x4Hyp-5Hyl-COL12A1(?-3063) [extracellular region],2,2
Q99715,3x4Hyp-5Hyl-COL12A1(24-?) [extracellular region],2,2
Q99715,3x4Hyp-5Hyl-COL12A1 [extracellular region],2,2
Q99715,3x4Hyp-5Hyl-COL12A1 [endoplasmic reticulum lumen],2,2
Q99715,3x4Hyp-3Hyp-GlcGalHyl-COL12A1(?-3063) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GlcGalHyl-COL12A1(24-?) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GlcGalHyl-COL12A1 [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GlcGalHyl-COL12A1 [endoplasmic reticulum lumen],3,3
Q99715,3x4Hyp-3Hyp-GalHyl-COL12A1(?-3063) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GalHyl-COL12A1(24-?) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GalHyl-COL12A1 [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-GalHyl-COL12A1 [endoplasmic reticulum lumen],3,3
Q99715,3x4Hyp-3Hyp-COL12A1(?-3063) [extracellular region],2,2
Q99715,3x4Hyp-3Hyp-COL12A1(24-?) [extracellular region],2,2
Q99715,3x4Hyp-3Hyp-COL12A1 [extracellular region],2,2
Q99715,3x4Hyp-3Hyp-COL12A1 [endoplasmic reticulum lumen],2,2
Q99715,3x4Hyp-3Hyp-5Hyl-COL12A1(?-3063) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-5Hyl-COL12A1(24-?) [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-5Hyl-COL12A1 [extracellular region],3,3
Q99715,3x4Hyp-3Hyp-5Hyl-COL12A1 [endoplasmic reticulum lumen],3,3
Q99717,"p-S463,S465-SMAD5 [nucleoplasm]",2,1
Q99717,"p-S463,S465-SMAD5 [cytosol]",2,1
Q99728,"p-T714,T734-BARD1 [nucleoplasm]",2,1
Q99741,p-CDC6 [nucleoplasm],1,1
Q99741,p-CDC6 [cytosol],1,1
Q99743,p-S-NPAS2 [nucleoplasm],1,1
Q99757,2xHC-TXN2 [mitochondrial matrix],1,1
Q99758,ABCA3 W1142* [lamellar body membrane],1,1
Q99758,ABCA3 T1173R [lamellar body membrane],2,2
Q99758,ABCA3 T1114M [lamellar body membrane],2,2
Q99758,ABCA3 N568D [lamellar body membrane],2,2
Q99758,ABCA3 L326P [lamellar body membrane],2,2
Q99758,ABCA3 L1553P [lamellar body membrane],2,2
Q99758,ABCA3 L101P [lamellar body membrane],2,2
Q99758,ABCA3 E690K [lamellar body membrane],2,2
Q99758,ABCA3 E292V [lamellar body membrane],2,2
Q99758,ABCA3 D253H [lamellar body membrane],2,2
Q99814,HN-EPAS1 [cytosol],1,1
Q99814,2xHP-EPAS1 [nucleoplasm],2,1
Q99814,2xHP-EPAS1 [cytosol],2,1
Q99835,"pS588, S590, T593, S595-SMO [ciliary membrane]",4,2
Q99835,"pS588, S590, T593, S595, S611, S615, S616-SMO [ciliary membrane]",7,2
Q99836,MyD88 S34Y [cytosol],2,2
Q99836,MyD88 R196C [cytosol],2,2
Q99836,MyD88 L93P [cytosol],2,2
Q99877,Ub-HIST1H2BN [nucleoplasm],1,1
Q99877,Ub-121-HIST1H2BN [nucleoplasm],1,1
Q99877,AcK6-HIST1H2BN [nucleoplasm],1,1
Q99877,AcK21-HIST1H2BN [nucleoplasm],1,1
Q99877,AcK16-HIST1H2BN [nucleoplasm],1,1
Q99877,AcK13-HIST1H2BN [nucleoplasm],1,1
Q99877,AcK-HIST1H2BN [nucleoplasm],1,1
Q99878,Ub-HIST1H2AJ [nucleoplasm],1,1
Q99878,MeR4-HIST1H2AJ [nucleoplasm],1,1
Q99878,MeR30-HIST1H2AJ [nucleoplasm],1,1
Q99878,MeR12-HIST1H2AJ [nucleoplasm],1,1
Q99878,Me2sR4-HIST1H2AJ [nucleoplasm],1,1
Q99878,Me2aR4-HIST1H2AJ [nucleoplasm],1,1
Q99878,Me2aR30-HIST1H2AJ [nucleoplasm],1,1
Q99878,Me2aR12-HIST1H2AJ [nucleoplasm],1,1
Q99878,K63polyUb-HIST1H2AJ [nucleoplasm],1,1
Q99878,Ack6-HIST1H2AJ [nucleoplasm],1,1
Q99878,Ack-HIST1H2AJ [nucleoplasm],1,1
Q99879,Ub-HIST1H2BM [nucleoplasm],1,1
Q99879,Ub-121-HIST1H2BM [nucleoplasm],1,1
Q99879,AcK6-HIST1H2BM [nucleoplasm],1,1
Q99879,AcK21-HIST1H2BM [nucleoplasm],1,1
Q99879,AcK16-HIST1H2BM [nucleoplasm],1,1
Q99879,AcK13-HIST1H2BM [nucleoplasm],1,1
Q99879,AcK-HIST1H2BM [nucleoplasm],1,1
Q99880,Ub-HIST1H2BL [nucleoplasm],1,1
Q99880,Ub-121-HIST1H2BL [nucleoplasm],1,1
Q99880,AcK6-HIST1H2BL [nucleoplasm],1,1
Q99880,AcK21-HIST1H2BL [nucleoplasm],1,1
Q99880,AcK16-HIST1H2BL [nucleoplasm],1,1
Q99880,AcK13-HIST1H2BL [nucleoplasm],1,1
Q99880,AcK-HIST1H2BL [nucleoplasm],1,1
Q99983,OMD [lysosomal lumen],1,1
Q99983,N-glycan OMD [Golgi lumen],1,1
Q99983,Keratan(4)-OMD [Golgi lumen],1,1
Q99983,Keratan(3)-OMD [Golgi lumen],1,1
Q99983,Keratan(2)-OMD [Golgi lumen],1,1
Q99983,Keratan(1)-OMD [Golgi lumen],1,1
Q99983,KS(2)-OMD [lysosomal lumen],1,1
Q99983,KS(2)-OMD [extracellular region],1,1
Q99983,KS(2)-OMD [Golgi lumen],1,1
Q99983,KS(1)-OMD [Golgi lumen],1,1
Q99983,Gal-glycan OMD [Golgi lumen],1,1
Q99996,p-AKAP9-BRAF fusion [cytosol],4,2
Q99996,AKAP9-BRAF fusion [cytosol],2,1
Q9BPU6,p-Y-DPYSL5 [cytosol],1,1
Q9BPU6,p-S534-DPYSL5 [cytosol],1,1
Q9BPX3,"p-T308,T332-NCAPG [cytosol]",2,1
Q9BPX3,p-S-NCAPG [cytosol],1,1
Q9BQA1,pT5-WDR77 [nucleoplasm],1,1
